x,y,z,vx,vy,vz
3351.100098,3351.100098,3351.100098,0.999980,0.999980,0.999980
3352.100098,3352.100098,3352.100098,0.999980,0.999980,0.999980
3353.100098,3353.100098,3353.100098,0.999980,0.999980,0.999980
3354.100098,3354.100098,3354.100098,0.999980,0.999980,0.999980
3355.100098,3355.100098,3355.100098,0.999980,0.999980,0.999980
3356.100098,3356.100098,3356.100098,0.999980,0.999980,0.999980
3357.100098,3357.100098,3357.100098,0.999980,0.999980,0.999980
3358.100098,3358.100098,3358.100098,0.999980,0.999980,0.999980
3359.100098,3359.100098,3359.100098,0.999980,0.999980,0.999980
3360.100098,3360.100098,3360.100098,0.999980,0.999980,0.999980
3361.100098,3361.100098,3361.100098,0.999980,0.999980,0.999980
3362.100098,3362.100098,3362.100098,0.999980,0.999980,0.999980
3363.100098,3363.100098,3363.100098,0.999980,0.999980,0.999980
3364.100098,3364.100098,3364.100098,0.999979,0.999979,0.999979
3365.100098,3365.100098,3365.100098,0.999979,0.999979,0.999979
3366.100098,3366.100098,3366.100098,0.999979,0.999979,0.999979
3367.100098,3367.100098,3367.100098,0.999979,0.999979,0.999979
3368.100098,3368.100098,3368.100098,0.999979,0.999979,0.999979
3369.100098,3369.100098,3369.100098,0.999979,0.999979,0.999979
3370.100098,3370.100098,3370.100098,0.999979,0.999979,0.999979
3371.100098,3371.100098,3371.100098,0.999979,0.999979,0.999979
3372.100098,3372.100098,3372.100098,0.999979,0.999979,0.999979
3373.100098,3373.100098,3373.100098,0.999979,0.999979,0.999979
3374.100098,3374.100098,3374.100098,0.999979,0.999979,0.999979
3375.100098,3375.100098,3375.100098,0.999979,0.999979,0.999979
3376.100098,3376.100098,3376.100098,0.999979,0.999979,0.999979
3377.100098,3377.100098,3377.100098,0.999979,0.999979,0.999979
3378.100098,3378.100098,3378.100098,0.999979,0.999979,0.999979
3379.100098,3379.100098,3379.100098,0.999979,0.999979,0.999979
3380.100098,3380.100098,3380.100098,0.999979,0.999979,0.999979
3381.100098,3381.100098,3381.100098,0.999979,0.999979,0.999979
3382.100098,3382.100098,3382.100098,0.999979,0.999979,0.999979
3383.100098,3383.100098,3383.100098,0.999979,0.999979,0.999979
3384.100098,3384.100098,3384.100098,0.999979,0.999979,0.999979
3385.100098,3385.100098,3385.100098,0.999979,0.999979,0.999979
3386.100098,3386.100098,3386.100098,0.999979,0.999979,0.999979
3387.100098,3387.100098,3387.100098,0.999979,0.999979,0.999979
3388.100098,3388.100098,3388.100098,0.999979,0.999979,0.999979
3389.100098,3389.100098,3389.100098,0.999979,0.999979,0.999979
3390.100098,3390.100098,3390.100098,0.999979,0.999979,0.999979
3391.100098,3391.100098,3391.100098,0.999979,0.999979,0.999979
3392.100098,3392.100098,3392.100098,0.999979,0.999979,0.999979
3393.100098,3393.100098,3393.100098,0.999979,0.999979,0.999979
3394.100098,3394.100098,3394.100098,0.999978,0.999978,0.999978
3395.100098,3395.100098,3395.100098,0.999978,0.999978,0.999978
3396.100098,3396.100098,3396.100098,0.999978,0.999978,0.999978
3397.100098,3397.100098,3397.100098,0.999978,0.999978,0.999978
3398.100098,3398.100098,3398.100098,0.999978,0.999978,0.999978
3399.100098,3399.100098,3399.100098,0.999978,0.999978,0.999978
3400.100098,3400.100098,3400.100098,0.999978,0.999978,0.999978
3401.100098,3401.100098,3401.100098,0.999978,0.999978,0.999978
3402.100098,3402.100098,3402.100098,0.999978,0.999978,0.999978
3403.100098,3403.100098,3403.100098,0.999978,0.999978,0.999978
3404.100098,3404.100098,3404.100098,0.999978,0.999978,0.999978
3405.100098,3405.100098,3405.100098,0.999978,0.999978,0.999978
3406.100098,3406.100098,3406.100098,0.999978,0.999978,0.999978
3407.100098,3407.100098,3407.100098,0.999978,0.999978,0.999978
3408.100098,3408.100098,3408.100098,0.999978,0.999978,0.999978
3409.100098,3409.100098,3409.100098,0.999977,0.999977,0.999977
3410.100098,3410.100098,3410.100098,0.999977,0.999977,0.999977
3411.100098,3411.100098,3411.100098,0.999977,0.999977,0.999977
3412.100098,3412.100098,3412.100098,0.999977,0.999977,0.999977
3413.100098,3413.100098,3413.100098,0.999977,0.999977,0.999977
3414.100098,3414.100098,3414.100098,0.999977,0.999977,0.999977
3415.100098,3415.100098,3415.100098,0.999977,0.999977,0.999977
3416.100098,3416.100098,3416.100098,0.999977,0.999977,0.999977
3417.100098,3417.100098,3417.100098,0.999977,0.999977,0.999977
3418.100098,3418.100098,3418.100098,0.999977,0.999977,0.999977
3419.100098,3419.100098,3419.100098,0.999977,0.999977,0.999977
3420.100098,3420.100098,3420.100098,0.999977,0.999977,0.999977
3421.100098,3421.100098,3421.100098,0.999977,0.999977,0.999977
3422.100098,3422.100098,3422.100098,0.999977,0.999977,0.999977
3423.100098,3423.100098,3423.100098,0.999977,0.999977,0.999977
3424.100098,3424.100098,3424.100098,0.999977,0.999977,0.999977
3425.100098,3425.100098,3425.100098,0.999977,0.999977,0.999977
3426.100098,3426.100098,3426.100098,0.999977,0.999977,0.999977
3427.100098,3427.100098,3427.100098,0.999977,0.999977,0.999977
3428.100098,3428.100098,3428.100098,0.999977,0.999977,0.999977
3429.100098,3429.100098,3429.100098,0.999977,0.999977,0.999977
3430.100098,3430.100098,3430.100098,0.999977,0.999977,0.999977
3431.100098,3431.100098,3431.100098,0.999977,0.999977,0.999977
3432.100098,3432.100098,3432.100098,0.999977,0.999977,0.999977
3433.100098,3433.100098,3433.100098,0.999977,0.999977,0.999977
3434.100098,3434.100098,3434.100098,0.999977,0.999977,0.999977
3435.100098,3435.100098,3435.100098,0.999977,0.999977,0.999977
3436.100098,3436.100098,3436.100098,0.999976,0.999976,0.999976
3437.100098,3437.100098,3437.100098,0.999976,0.999976,0.999976
3438.100098,3438.100098,3438.100098,0.999976,0.999976,0.999976
3439.100098,3439.100098,3439.100098,0.999976,0.999976,0.999976
3440.100098,3440.100098,3440.100098,0.999976,0.999976,0.999976
3441.100098,3441.100098,3441.100098,0.999976,0.999976,0.999976
3442.100098,3442.100098,3442.100098,0.999976,0.999976,0.999976
3443.100098,3443.100098,3443.100098,0.999976,0.999976,0.999976
3444.100098,3444.100098,3444.100098,0.999976,0.999976,0.999976
3445.100098,3445.100098,3445.100098,0.999976,0.999976,0.999976
3446.100098,3446.100098,3446.100098,0.999976,0.999976,0.999976
3447.100098,3447.100098,3447.100098,0.999976,0.999976,0.999976
3448.100098,3448.100098,3448.100098,0.999976,0.999976,0.999976
3449.100098,3449.100098,3449.100098,0.999976,0.999976,0.999976
3450.100098,3450.100098,3450.100098,0.999976,0.999976,0.999976
3451.100098,3451.100098,3451.100098,0.999976,0.999976,0.999976
3452.100098,3452.100098,3452.100098,0.999976,0.999976,0.999976
3453.100098,3453.100098,3453.100098,0.999976,0.999976,0.999976
3454.100098,3454.100098,3454.100098,0.999976,0.999976,0.999976
3455.100098,3455.100098,3455.100098,0.999976,0.999976,0.999976
3456.100098,3456.100098,3456.100098,0.999976,0.999976,0.999976
3457.100098,3457.100098,3457.100098,0.999976,0.999976,0.999976
3458.100098,3458.100098,3458.100098,0.999976,0.999976,0.999976
3459.100098,3459.100098,3459.100098,0.999976,0.999976,0.999976
3460.100098,3460.100098,3460.100098,0.999976,0.999976,0.999976
3461.100098,3461.100098,3461.100098,0.999975,0.999975,0.999975
3462.100098,3462.100098,3462.100098,0.999975,0.999975,0.999975
3463.100098,3463.100098,3463.100098,0.999975,0.999975,0.999975
3464.100098,3464.100098,3464.100098,0.999975,0.999975,0.999975
3465.100098,3465.100098,3465.100098,0.999975,0.999975,0.999975
3466.100098,3466.100098,3466.100098,0.999975,0.999975,0.999975
3467.100098,3467.100098,3467.100098,0.999975,0.999975,0.999975
3468.100098,3468.100098,3468.100098,0.999975,0.999975,0.999975
3469.100098,3469.100098,3469.100098,0.999975,0.999975,0.999975
3470.100098,3470.100098,3470.100098,0.999975,0.999975,0.999975
3471.100098,3471.100098,3471.100098,0.999975,0.999975,0.999975
3472.100098,3472.100098,3472.100098,0.999975,0.999975,0.999975
3473.100098,3473.100098,3473.100098,0.999974,0.999974,0.999974
3474.100098,3474.100098,3474.100098,0.999974,0.999974,0.999974
3475.100098,3475.100098,3475.100098,0.999974,0.999974,0.999974
3476.100098,3476.100098,3476.100098,0.999974,0.999974,0.999974
3477.100098,3477.100098,3477.100098,0.999974,0.999974,0.999974
3478.100098,3478.100098,3478.100098,0.999974,0.999974,0.999974
3479.100098,3479.100098,3479.100098,0.999974,0.999974,0.999974
3480.100098,3480.100098,3480.100098,0.999974,0.999974,0.999974
3481.100098,3481.100098,3481.100098,0.999974,0.999974,0.999974
3482.100098,3482.100098,3482.100098,0.999974,0.999974,0.999974
3483.100098,3483.100098,3483.100098,0.999974,0.999974,0.999974
3484.100098,3484.100098,3484.100098,0.999974,0.999974,0.999974
3485.100098,3485.100098,3485.100098,0.999974,0.999974,0.999974
3486.100098,3486.100098,3486.100098,0.999974,0.999974,0.999974
3487.100098,3487.100098,3487.100098,0.999974,0.999974,0.999974
3488.100098,3488.100098,3488.100098,0.999974,0.999974,0.999974
3489.100098,3489.100098,3489.100098,0.999974,0.999974,0.999974
3490.100098,3490.100098,3490.100098,0.999974,0.999974,0.999974
3491.100098,3491.100098,3491.100098,0.999974,0.999974,0.999974
3492.100098,3492.100098,3492.100098,0.999974,0.999974,0.999974
3493.100098,3493.100098,3493.100098,0.999974,0.999974,0.999974
3494.100098,3494.100098,3494.100098,0.999974,0.999974,0.999974
3495.100098,3495.100098,3495.100098,0.999973,0.999973,0.999973
3496.100098,3496.100098,3496.100098,0.999973,0.999973,0.999973
3497.100098,3497.100098,3497.100098,0.999973,0.999973,0.999973
3498.100098,3498.100098,3498.100098,0.999973,0.999973,0.999973
3499.100098,3499.100098,3499.100098,0.999973,0.999973,0.999973
3500.100098,3500.100098,3500.100098,0.999973,0.999973,0.999973
3501.100098,3501.100098,3501.100098,0.999973,0.999973,0.999973
3502.100098,3502.100098,3502.100098,0.999973,0.999973,0.999973
3503.100098,3503.100098,3503.100098,0.999973,0.999973,0.999973
3504.100098,3504.100098,3504.100098,0.999973,0.999973,0.999973
3505.100098,3505.100098,3505.100098,0.999973,0.999973,0.999973
3506.100098,3506.100098,3506.100098,0.999973,0.999973,0.999973
3507.100098,3507.100098,3507.100098,0.999973,0.999973,0.999973
3508.100098,3508.100098,3508.100098,0.999973,0.999973,0.999973
3509.100098,3509.100098,3509.100098,0.999973,0.999973,0.999973
3510.100098,3510.100098,3510.100098,0.999973,0.999973,0.999973
3511.100098,3511.100098,3511.100098,0.999973,0.999973,0.999973
3512.100098,3512.100098,3512.100098,0.999973,0.999973,0.999973
3513.100098,3513.100098,3513.100098,0.999973,0.999973,0.999973
3514.100098,3514.100098,3514.100098,0.999973,0.999973,0.999973
3515.100098,3515.100098,3515.100098,0.999973,0.999973,0.999973
3516.100098,3516.100098,3516.100098,0.999972,0.999972,0.999972
3517.100098,3517.100098,3517.100098,0.999972,0.999972,0.999972
3518.100098,3518.100098,3518.100098,0.999972,0.999972,0.999972
3519.100098,3519.100098,3519.100098,0.999972,0.999972,0.999972
3520.100098,3520.100098,3520.100098,0.999972,0.999972,0.999972
3521.100098,3521.100098,3521.100098,0.999972,0.999972,0.999972
3522.100098,3522.100098,3522.100098,0.999972,0.999972,0.999972
3523.100098,3523.100098,3523.100098,0.999972,0.999972,0.999972
3524.100098,3524.100098,3524.100098,0.999972,0.999972,0.999972
3525.100098,3525.100098,3525.100098,0.999972,0.999972,0.999972
3526.100098,3526.100098,3526.100098,0.999971,0.999971,0.999971
3527.100098,3527.100098,3527.100098,0.999971,0.999971,0.999971
3528.100098,3528.100098,3528.100098,0.999971,0.999971,0.999971
3529.100098,3529.100098,3529.100098,0.999971,0.999971,0.999971
3530.100098,3530.100098,3530.100098,0.999971,0.999971,0.999971
3531.100098,3531.100098,3531.100098,0.999971,0.999971,0.999971
3532.100098,3532.100098,3532.100098,0.999971,0.999971,0.999971
3533.100098,3533.100098,3533.100098,0.999971,0.999971,0.999971
3534.100098,3534.100098,3534.100098,0.999971,0.999971,0.999971
3535.100098,3535.100098,3535.100098,0.999971,0.999971,0.999971
3536.100098,3536.100098,3536.100098,0.999971,0.999971,0.999971
3537.100098,3537.100098,3537.100098,0.999971,0.999971,0.999971
3538.100098,3538.100098,3538.100098,0.999971,0.999971,0.999971
3539.100098,3539.100098,3539.100098,0.999971,0.999971,0.999971
3540.100098,3540.100098,3540.100098,0.999971,0.999971,0.999971
3541.100098,3541.100098,3541.100098,0.999971,0.999971,0.999971
3542.100098,3542.100098,3542.100098,0.999971,0.999971,0.999971
3543.100098,3543.100098,3543.100098,0.999971,0.999971,0.999971
3544.100098,3544.100098,3544.100098,0.999971,0.999971,0.999971
3545.100098,3545.100098,3545.100098,0.999970,0.999970,0.999970
3546.100098,3546.100098,3546.100098,0.999970,0.999970,0.999970
3547.100098,3547.100098,3547.100098,0.999970,0.999970,0.999970
3548.100098,3548.100098,3548.100098,0.999970,0.999970,0.999970
3549.100098,3549.100098,3549.100098,0.999970,0.999970,0.999970
3550.100098,3550.100098,3550.100098,0.999970,0.999970,0.999970
3551.100098,3551.100098,3551.100098,0.999970,0.999970,0.999970
3552.100098,3552.100098,3552.100098,0.999970,0.999970,0.999970
3553.100098,3553.100098,3553.100098,0.999970,0.999970,0.999970
3554.100098,3554.100098,3554.100098,0.999970,0.999970,0.999970
3555.100098,3555.100098,3555.100098,0.999970,0.999970,0.999970
3556.100098,3556.100098,3556.100098,0.999970,0.999970,0.999970
3557.100098,3557.100098,3557.100098,0.999970,0.999970,0.999970
3558.100098,3558.100098,3558.100098,0.999970,0.999970,0.999970
3559.100098,3559.100098,3559.100098,0.999970,0.999970,0.999970
3560.100098,3560.100098,3560.100098,0.999970,0.999970,0.999970
3561.100098,3561.100098,3561.100098,0.999970,0.999970,0.999970
3562.100098,3562.100098,3562.100098,0.999970,0.999970,0.999970
3563.100098,3563.100098,3563.100098,0.999969,0.999969,0.999969
3564.100098,3564.100098,3564.100098,0.999969,0.999969,0.999969
3565.100098,3565.100098,3565.100098,0.999969,0.999969,0.999969
3566.100098,3566.100098,3566.100098,0.999969,0.999969,0.999969
3567.100098,3567.100098,3567.100098,0.999969,0.999969,0.999969
3568.100098,3568.100098,3568.100098,0.999969,0.999969,0.999969
3569.100098,3569.100098,3569.100098,0.999969,0.999969,0.999969
3570.100098,3570.100098,3570.100098,0.999969,0.999969,0.999969
3571.100098,3571.100098,3571.100098,0.999968,0.999968,0.999968
3572.100098,3572.100098,3572.100098,0.999968,0.999968,0.999968
3573.100098,3573.100098,3573.100098,0.999968,0.999968,0.999968
3574.100098,3574.100098,3574.100098,0.999968,0.999968,0.999968
3575.100098,3575.100098,3575.100098,0.999968,0.999968,0.999968
3576.100098,3576.100098,3576.100098,0.999968,0.999968,0.999968
3577.100098,3577.100098,3577.100098,0.999968,0.999968,0.999968
3578.100098,3578.100098,3578.100098,0.999968,0.999968,0.999968
3579.100098,3579.100098,3579.100098,0.999968,0.999968,0.999968
3580.100098,3580.100098,3580.100098,0.999968,0.999968,0.999968
3581.100098,3581.100098,3581.100098,0.999968,0.999968,0.999968
3582.100098,3582.100098,3582.100098,0.999968,0.999968,0.999968
3583.100098,3583.100098,3583.100098,0.999968,0.999968,0.999968
3584.100098,3584.100098,3584.100098,0.999968,0.999968,0.999968
3585.100098,3585.100098,3585.100098,0.999968,0.999968,0.999968
3586.100098,3586.100098,3586.100098,0.999968,0.999968,0.999968
3587.100098,3587.100098,3587.100098,0.999968,0.999968,0.999968
3588.100098,3588.100098,3588.100098,0.999967,0.999967,0.999967
3589.100098,3589.100098,3589.100098,0.999967,0.999967,0.999967
3590.100098,3590.100098,3590.100098,0.999967,0.999967,0.999967
3591.100098,3591.100098,3591.100098,0.999967,0.999967,0.999967
3592.100098,3592.100098,3592.100098,0.999967,0.999967,0.999967
3593.100098,3593.100098,3593.100098,0.999967,0.999967,0.999967
3594.100098,3594.100098,3594.100098,0.999967,0.999967,0.999967
3595.100098,3595.100098,3595.100098,0.999967,0.999967,0.999967
3596.100098,3596.100098,3596.100098,0.999967,0.999967,0.999967
3597.100098,3597.100098,3597.100098,0.999967,0.999967,0.999967
3598.100098,3598.100098,3598.100098,0.999967,0.999967,0.999967
3599.100098,3599.100098,3599.100098,0.999967,0.999967,0.999967
3600.100098,3600.100098,3600.100098,0.999967,0.999967,0.999967
3601.100098,3601.100098,3601.100098,0.999967,0.999967,0.999967
3602.100098,3602.100098,3602.100098,0.999967,0.999967,0.999967
3603.100098,3603.100098,3603.100098,0.999966,0.999966,0.999966
3604.100098,3604.100098,3604.100098,0.999966,0.999966,0.999966
3605.100098,3605.100098,3605.100098,0.999966,0.999966,0.999966
3606.100098,3606.100098,3606.100098,0.999966,0.999966,0.999966
3607.100098,3607.100098,3607.100098,0.999966,0.999966,0.999966
3608.100098,3608.100098,3608.100098,0.999966,0.999966,0.999966
3609.100098,3609.100098,3609.100098,0.999966,0.999966,0.999966
3610.100098,3610.100098,3610.100098,0.999965,0.999965,0.999965
3611.100098,3611.100098,3611.100098,0.999965,0.999965,0.999965
3612.100098,3612.100098,3612.100098,0.999965,0.999965,0.999965
3613.100098,3613.100098,3613.100098,0.999965,0.999965,0.999965
3614.100098,3614.100098,3614.100098,0.999965,0.999965,0.999965
3615.100098,3615.100098,3615.100098,0.999965,0.999965,0.999965
3616.100098,3616.100098,3616.100098,0.999965,0.999965,0.999965
3617.100098,3617.100098,3617.100098,0.999965,0.999965,0.999965
3618.100098,3618.100098,3618.100098,0.999965,0.999965,0.999965
3619.100098,3619.100098,3619.100098,0.999965,0.999965,0.999965
3620.100098,3620.100098,3620.100098,0.999965,0.999965,0.999965
3621.100098,3621.100098,3621.100098,0.999965,0.999965,0.999965
3622.100098,3622.100098,3622.100098,0.999965,0.999965,0.999965
3623.100098,3623.100098,3623.100098,0.999965,0.999965,0.999965
3624.100098,3624.100098,3624.100098,0.999964,0.999964,0.999964
3625.100098,3625.100098,3625.100098,0.999964,0.999964,0.999964
3626.100098,3626.100098,3626.100098,0.999964,0.999964,0.999964
3627.100098,3627.100098,3627.100098,0.999964,0.999964,0.999964
3628.100098,3628.100098,3628.100098,0.999964,0.999964,0.999964
3629.100098,3629.100098,3629.100098,0.999964,0.999964,0.999964
3630.100098,3630.100098,3630.100098,0.999964,0.999964,0.999964
3631.100098,3631.100098,3631.100098,0.999964,0.999964,0.999964
3632.100098,3632.100098,3632.100098,0.999964,0.999964,0.999964
3633.100098,3633.100098,3633.100098,0.999964,0.999964,0.999964
3634.100098,3634.100098,3634.100098,0.999964,0.999964,0.999964
3635.100098,3635.100098,3635.100098,0.999964,0.999964,0.999964
3636.100098,3636.100098,3636.100098,0.999964,0.999964,0.999964
3637.100098,3637.100098,3637.100098,0.999963,0.999963,0.999963
3638.100098,3638.100098,3638.100098,0.999963,0.999963,0.999963
3639.100098,3639.100098,3639.100098,0.999963,0.999963,0.999963
3640.100098,3640.100098,3640.100098,0.999963,0.999963,0.999963
3641.100098,3641.100098,3641.100098,0.999963,0.999963,0.999963
3642.100098,3642.100098,3642.100098,0.999963,0.999963,0.999963
3643.100098,3643.100098,3643.100098,0.999963,0.999963,0.999963
3644.100098,3644.100098,3644.100098,0.999962,0.999962,0.999962
3645.100098,3645.100098,3645.100098,0.999962,0.999962,0.999962
3646.100098,3646.100098,3646.100098,0.999962,0.999962,0.999962
3647.100098,3647.100098,3647.100098,0.999962,0.999962,0.999962
3648.100098,3648.100098,3648.100098,0.999962,0.999962,0.999962
3649.100098,3649.100098,3649.100098,0.999962,0.999962,0.999962
3650.100098,3650.100098,3650.100098,0.999962,0.999962,0.999962
3651.100098,3651.100098,3651.100098,0.999962,0.999962,0.999962
3652.100098,3652.100098,3652.100098,0.999962,0.999962,0.999962
3653.100098,3653.100098,3653.100098,0.999962,0.999962,0.999962
3654.100098,3654.100098,3654.100098,0.999962,0.999962,0.999962
3655.100098,3655.100098,3655.100098,0.999962,0.999962,0.999962
3656.100098,3656.100098,3656.100098,0.999961,0.999961,0.999961
3657.100098,3657.100098,3657.100098,0.999961,0.999961,0.999961
3658.100098,3658.100098,3658.100098,0.999961,0.999961,0.999961
3659.100098,3659.100098,3659.100098,0.999961,0.999961,0.999961
3660.100098,3660.100098,3660.100098,0.999961,0.999961,0.999961
3661.100098,3661.100098,3661.100098,0.999961,0.999961,0.999961
3662.100098,3662.100098,3662.100098,0.999961,0.999961,0.999961
3663.100098,3663.100098,3663.100098,0.999961,0.999961,0.999961
3664.100098,3664.100098,3664.100098,0.999961,0.999961,0.999961
3665.100098,3665.100098,3665.100098,0.999961,0.999961,0.999961
3666.100098,3666.100098,3666.100098,0.999961,0.999961,0.999961
3667.100098,3667.100098,3667.100098,0.999960,0.999960,0.999960
3668.100098,3668.100098,3668.100098,0.999960,0.999960,0.999960
3669.100098,3669.100098,3669.100098,0.999960,0.999960,0.999960
3670.100098,3670.100098,3670.100098,0.999960,0.999960,0.999960
3671.100098,3671.100098,3671.100098,0.999960,0.999960,0.999960
3672.100098,3672.100098,3672.100098,0.999960,0.999960,0.999960
3673.100098,3673.100098,3673.100098,0.999959,0.999959,0.999959
3674.100098,3674.100098,3674.100098,0.999959,0.999959,0.999959
3675.100098,3675.100098,3675.100098,0.999959,0.999959,0.999959
3676.100098,3676.100098,3676.100098,0.999959,0.999959,0.999959
3677.100098,3677.100098,3677.100098,0.999959,0.999959,0.999959
3678.100098,3678.100098,3678.100098,0.999959,0.999959,0.999959
3679.100098,3679.100098,3679.100098,0.999959,0.999959,0.999959
3680.100098,3680.100098,3680.100098,0.999959,0.999959,0.999959
3681.100098,3681.100098,3681.100098,0.999959,0.999959,0.999959
3682.100098,3682.100098,3682.100098,0.999959,0.999959,0.999959
3683.100098,3683.100098,3683.100098,0.999958,0.999958,0.999958
3684.100098,3684.100098,3684.100098,0.999958,0.999958,0.999958
3685.100098,3685.100098,3685.100098,0.999958,0.999958,0.999958
3686.100098,3686.100098,3686.100098,0.999958,0.999958,0.999958
3687.100098,3687.100098,3687.100098,0.999958,0.999958,0.999958
3688.100098,3688.100098,3688.100098,0.999958,0.999958,0.999958
3689.100098,3689.100098,3689.100098,0.999958,0.999958,0.999958
3690.100098,3690.100098,3690.100098,0.999958,0.999958,0.999958
3691.100098,3691.100098,3691.100098,0.999958,0.999958,0.999958
3692.100098,3692.100098,3692.100098,0.999958,0.999958,0.999958
3693.100098,3693.100098,3693.100098,0.999958,0.999958,0.999958
3694.100098,3694.100098,3694.100098,0.999957,0.999957,0.999957
3695.100098,3695.100098,3695.100098,0.999957,0.999957,0.999957
3696.100098,3696.100098,3696.100098,0.999957,0.999957,0.999957
3697.100098,3697.100098,3697.100098,0.999957,0.999957,0.999957
3698.100098,3698.100098,3698.100098,0.999957,0.999957,0.999957
3699.100098,3699.100098,3699.100098,0.999956,0.999956,0.999956
3700.100098,3700.100098,3700.100098,0.999956,0.999956,0.999956
3701.100098,3701.100098,3701.100098,0.999956,0.999956,0.999956
3702.100098,3702.100098,3702.100098,0.999956,0.999956,0.999956
3703.100098,3703.100098,3703.100098,0.999956,0.999956,0.999956
3704.100098,3704.100098,3704.100098,0.999956,0.999956,0.999956
3705.100098,3705.100098,3705.100098,0.999956,0.999956,0.999956
3706.100098,3706.100098,3706.100098,0.999956,0.999956,0.999956
3707.100098,3707.100098,3707.100098,0.999956,0.999956,0.999956
3708.100098,3708.100098,3708.100098,0.999955,0.999955,0.999955
3709.100098,3709.100098,3709.100098,0.999955,0.999955,0.999955
3710.100098,3710.100098,3710.100098,0.999955,0.999955,0.999955
3711.100098,3711.100098,3711.100098,0.999955,0.999955,0.999955
3712.100098,3712.100098,3712.100098,0.999955,0.999955,0.999955
3713.100098,3713.100098,3713.100098,0.999955,0.999955,0.999955
3714.100098,3714.100098,3714.100098,0.999955,0.999955,0.999955
3715.100098,3715.100098,3715.100098,0.999955,0.999955,0.999955
3716.100098,3716.100098,3716.100098,0.999955,0.999955,0.999955
3717.100098,3717.100098,3717.100098,0.999954,0.999954,0.999954
3718.100098,3718.100098,3718.100098,0.999954,0.999954,0.999954
3719.100098,3719.100098,3719.100098,0.999954,0.999954,0.999954
3720.100098,3720.100098,3720.100098,0.999954,0.999954,0.999954
3721.100098,3721.100098,3721.100098,0.999954,0.999954,0.999954
3722.100098,3722.100098,3722.100098,0.999954,0.999954,0.999954
3723.100098,3723.100098,3723.100098,0.999954,0.999954,0.999954
3724.100098,3724.100098,3724.100098,0.999954,0.999954,0.999954
3725.100098,3725.100098,3725.100098,0.999954,0.999954,0.999954
3726.100098,3726.100098,3726.100098,0.999953,0.999953,0.999953
3727.100098,3727.100098,3727.100098,0.999953,0.999953,0.999953
3728.100098,3728.100098,3728.100098,0.999953,0.999953,0.999953
3729.100098,3729.100098,3729.100098,0.999953,0.999953,0.999953
3730.100098,3730.100098,3730.100098,0.999952,0.999952,0.999952
3731.100098,3731.100098,3731.100098,0.999952,0.999952,0.999952
3732.100098,3732.100098,3732.100098,0.999952,0.999952,0.999952
3733.100098,3733.100098,3733.100098,0.999952,0.999952,0.999952
3734.100098,3734.100098,3734.100098,0.999952,0.999952,0.999952
3735.100098,3735.100098,3735.100098,0.999952,0.999952,0.999952
3736.100098,3736.100098,3736.100098,0.999952,0.999952,0.999952
3737.100098,3737.100098,3737.100098,0.999952,0.999952,0.999952
3738.100098,3738.100098,3738.100098,0.999951,0.999951,0.999951
3739.100098,3739.100098,3739.100098,0.999951,0.999951,0.999951
3740.100098,3740.100098,3740.100098,0.999951,0.999951,0.999951
3741.100098,3741.100098,3741.100098,0.999951,0.999951,0.999951
3742.100098,3742.100098,3742.100098,0.999951,0.999951,0.999951
3743.100098,3743.100098,3743.100098,0.999951,0.999951,0.999951
3744.100098,3744.100098,3744.100098,0.999951,0.999951,0.999951
3745.100098,3745.100098,3745.100098,0.999951,0.999951,0.999951
3746.100098,3746.100098,3746.100098,0.999950,0.999950,0.999950
3747.100098,3747.100098,3747.100098,0.999950,0.999950,0.999950
3748.100098,3748.100098,3748.100098,0.999950,0.999950,0.999950
3749.100098,3749.100098,3749.100098,0.999949,0.999949,0.999949
3750.100098,3750.100098,3750.100098,0.999949,0.999949,0.999949
3751.100098,3751.100098,3751.100098,0.999949,0.999949,0.999949
3752.100098,3752.100098,3752.100098,0.999949,0.999949,0.999949
3753.100098,3753.100098,3753.100098,0.999949,0.999949,0.999949
3754.100098,3754.100098,3754.100098,0.999949,0.999949,0.999949
3755.100098,3755.100098,3755.100098,0.999949,0.999949,0.999949
3756.100098,3756.100098,3756.100098,0.999948,0.999948,0.999948
3757.100098,3757.100098,3757.100098,0.999948,0.999948,0.999948
3758.100098,3758.100098,3758.100098,0.999948,0.999948,0.999948
3759.100098,3759.100098,3759.100098,0.999948,0.999948,0.999948
3760.100098,3760.100098,3760.100098,0.999948,0.999948,0.999948
3761.100098,3761.100098,3761.100098,0.999948,0.999948,0.999948
3762.100098,3762.100098,3762.100098,0.999948,0.999948,0.999948
3763.100098,3763.100098,3763.100098,0.999947,0.999947,0.999947
3764.100098,3764.100098,3764.100098,0.999947,0.999947,0.999947
3765.100098,3765.100098,3765.100098,0.999947,0.999947,0.999947
3766.100098,3766.100098,3766.100098,0.999947,0.999947,0.999947
3767.100098,3767.100098,3767.100098,0.999946,0.999946,0.999946
3768.100098,3768.100098,3768.100098,0.999946,0.999946,0.999946
3769.100098,3769.100098,3769.100098,0.999946,0.999946,0.999946
3770.100098,3770.100098,3770.100098,0.999946,0.999946,0.999946
3771.100098,3771.100098,3771.100098,0.999946,0.999946,0.999946
3772.100098,3772.100098,3772.100098,0.999946,0.999946,0.999946
3773.100098,3773.100098,3773.100098,0.999945,0.999945,0.999945
